Index       TIME             V(CLK0)           V(CSB0)           V(WEB0)         V(DOUT0_0)        V(DOUT0_1)        V(DOUT0_2)        V(DOUT0_3)        V(DOUT0_4)        V(DOUT0_5)        V(DOUT0_6)        V(DOUT0_7)    
6448     2.13670952e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.54633294e-05    1.80102240e+00    2.61963966e-05    1.80102222e+00    2.62254484e-05    1.80102222e+00    2.61679210e-05    1.80102222e+00
6449     2.13705808e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -7.58371921e-05    1.80587282e+00    1.18888312e-04    1.80587254e+00    1.18859516e-04    1.80587254e+00    1.18916605e-04    1.80587254e+00
6450     2.13740664e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -6.61384755e-05    1.81069979e+00    1.39960356e-04    1.81069961e+00    1.39986790e-04    1.81069960e+00    1.39934363e-04    1.81069960e+00
6451     2.13775520e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.95351810e-05    1.81494630e+00    1.62627767e-04    1.81494611e+00    1.62606051e-04    1.81494610e+00    1.62649099e-04    1.81494610e+00
6452     2.13845232e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.75414176e-05    1.82393484e+00    2.96736875e-04    1.82393502e+00    2.96755922e-04    1.82393503e+00    2.96718191e-04    1.82393503e+00
6453     2.13914944e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.60568857e-04    1.01890922e+00   -1.57349388e-06    1.01896062e+00   -1.58404159e-06    1.01896112e+00   -1.56331457e-06    1.01896112e+00
6454     2.13923822e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.27402367e-04    6.69428138e-01    7.33442077e-05    6.69485865e-01    7.33447165e-05    6.69486453e-01    7.33436660e-05    6.69486454e-01
6455     2.13932699e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.37601868e-04    3.13757204e-01    6.34859837e-05    3.13811683e-01    6.34884373e-05    3.13812259e-01    6.34835417e-05    3.13812259e-01
6456     2.13941577e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.54341552e-04    9.62843389e-02    5.01712917e-05    9.63019977e-02    5.01729572e-05    9.63021926e-02    5.01696091e-05    9.63021927e-02
6457     2.13950454e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.75598443e-04    3.91774818e-02    6.33738173e-05    3.91804885e-02    6.33759801e-05    3.91805261e-02    6.33716576e-05    3.91805261e-02
6458     2.13959332e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    2.02897136e-04    2.68719042e-02    6.64668340e-05    2.68735143e-02    6.64685397e-05    2.68735356e-02    6.64651192e-05    2.68735356e-02
6459     2.13977087e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    2.67230185e-04    1.26281561e-02    8.69691859e-05    1.26287300e-02    8.69706607e-05    1.26287391e-02    8.69677123e-05    1.26287391e-02
6460     2.13994842e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    3.50060628e-04    7.59822795e-03    9.47225730e-05    7.59847838e-03    9.47230832e-05    7.59848293e-03    9.47220575e-05    7.59848293e-03
6461     2.14012597e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    4.33474306e-04    4.61591937e-03    8.02959067e-05    4.61603699e-03    8.02954551e-05    4.61603952e-03    8.02963594e-05    4.61603952e-03
6462     2.14017425e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    4.44363362e-04    4.20425393e-03    6.29536411e-05    4.20435624e-03    6.29528690e-05    4.20435840e-03    6.29544120e-05    4.20435840e-03
6463     2.14027080e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    4.16021595e-04    3.31365396e-03    1.74445725e-05    3.31372766e-03    1.74420225e-05    3.31372920e-03    1.74471217e-05    3.31372920e-03
6464     2.14036736e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    3.07057854e-04    2.55328412e-03   -3.88972653e-05    2.55333673e-03   -3.88985547e-05    2.55333786e-03   -3.88959768e-05    2.55333787e-03
6465     2.14046391e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.67279088e-04    1.98052819e-03   -6.47640576e-05    1.98056485e-03   -6.47633936e-05    1.98056568e-03   -6.47647224e-05    1.98056568e-03
6466     2.14065702e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    2.84510649e-05    1.20059082e-03   -8.89236306e-05    1.20061000e-03   -8.89240714e-05    1.20061046e-03   -8.89231906e-05    1.20061046e-03
6467     2.14085012e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.09597400e-05    7.38298705e-04   -1.05699015e-04    7.38310245e-04   -1.05698375e-04    7.38310518e-04   -1.05699655e-04    7.38310519e-04
6468     2.14091797e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -5.32476977e-05    6.29081512e-04   -1.07805389e-04    6.29091373e-04   -1.07805257e-04    6.29091608e-04   -1.07805521e-04    6.29091608e-04
6469     2.14105367e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -7.69562092e-05    4.47288168e-04   -1.07920804e-04    4.47295301e-04   -1.07920751e-04    4.47295471e-04   -1.07920858e-04    4.47295471e-04
6470     2.14118937e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -7.96087183e-05    3.24448285e-04   -1.04071623e-04    3.24453645e-04   -1.04071525e-04    3.24453772e-04   -1.04071722e-04    3.24453772e-04
6471     2.14132507e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -8.68976183e-05    2.36946156e-04   -9.98538133e-05    2.36950260e-04   -9.98537692e-05    2.36950358e-04   -9.98538577e-05    2.36950358e-04
6472     2.14136488e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -8.50206977e-05    2.17498688e-04   -9.84538779e-05    2.17502525e-04   -9.84538181e-05    2.17502617e-04   -9.84539380e-05    2.17502617e-04
6473     2.14140469e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -8.47121963e-05    1.99019504e-04   -9.70661046e-05    1.99023083e-04   -9.70660429e-05    1.99023168e-04   -9.70661665e-05    1.99023168e-04
6474     2.14148431e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -8.40720657e-05    1.67019425e-04   -9.42158898e-05    1.67022551e-04   -9.42158487e-05    1.67022625e-04   -9.42159312e-05    1.67022625e-04
6475     2.14164356e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -8.13335752e-05    1.19616556e-04   -8.84401723e-05    1.19618994e-04   -8.84401016e-05    1.19619053e-04   -8.84402429e-05    1.19619054e-04
6476     2.14196204e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -7.42107528e-05    6.98918118e-05   -7.85595568e-05    6.98933582e-05   -7.85595383e-05    6.98933942e-05   -7.85595758e-05    6.98933937e-05
6477     2.14201485e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -7.29722560e-05    6.58452551e-05   -7.68424695e-05    6.58468021e-05   -7.68424322e-05    6.58468385e-05   -7.68425070e-05    6.58468386e-05
6478     2.14212045e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -7.05977473e-05    5.87910539e-05   -7.38471564e-05    5.87924781e-05   -7.38471191e-05    5.87925119e-05   -7.38471939e-05    5.87925120e-05
6479     2.14222606e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -6.81476381e-05    5.41441278e-05   -7.10464697e-05    5.41454046e-05   -7.10464379e-05    5.41454347e-05   -7.10465016e-05    5.41454347e-05
6480     2.14233166e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -6.59446978e-05    5.16512578e-05   -6.83620690e-05    5.16524480e-05   -6.83620365e-05    5.16524762e-05   -6.83621016e-05    5.16524763e-05
6481     2.14242588e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -6.39396220e-05    5.08251286e-05   -6.61221890e-05    5.08262389e-05   -6.61221606e-05    5.08262653e-05   -6.61222178e-05    5.08262652e-05
6482     2.14261432e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -6.03033231e-05    5.22838439e-05   -6.19132257e-05    5.22848521e-05   -6.19131985e-05    5.22848758e-05   -6.19132532e-05    5.22848760e-05
6483     2.14278391e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -5.71132882e-05    5.62214390e-05   -5.84732639e-05    5.62223799e-05   -5.84732403e-05    5.62224023e-05   -5.84732876e-05    5.62224021e-05
6484     2.14295350e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -5.44202826e-05    6.18236194e-05   -5.52871531e-05    6.18245212e-05   -5.52871305e-05    6.18245423e-05   -5.52871760e-05    6.18245425e-05
6485     2.14310613e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -5.19056688e-05    6.78222114e-05   -5.26380111e-05    6.78230878e-05   -5.26379910e-05    6.78231085e-05   -5.26380313e-05    6.78231084e-05
6486     2.14325876e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.97346672e-05    7.44465309e-05   -5.01438304e-05    7.44473948e-05   -5.01438108e-05    7.44474151e-05   -5.01438500e-05    7.44474152e-05
6487     2.14339613e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.77177088e-05    8.07487367e-05   -4.80396553e-05    8.07495942e-05   -4.80396377e-05    8.07496143e-05   -4.80396730e-05    8.07496143e-05
6488     2.14353350e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.59314766e-05    8.72618499e-05   -4.60346351e-05    8.72627071e-05   -4.60346180e-05    8.72627271e-05   -4.60346524e-05    8.72627272e-05
6489     2.14357986e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.53049971e-05    8.94706184e-05   -4.53904945e-05    8.94714762e-05   -4.53904779e-05    8.94714963e-05   -4.53905111e-05    8.94714963e-05
6490     2.14367258e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.41181194e-05    9.39308462e-05   -4.41219724e-05    9.39317062e-05   -4.41219565e-05    9.39317264e-05   -4.41219883e-05    9.39317264e-05
6491     2.14370449e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.37170252e-05    9.54810077e-05   -4.36945258e-05    9.54818690e-05   -4.36945101e-05    9.54818891e-05   -4.36945415e-05    9.54818891e-05
6492     2.14373639e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.33243108e-05    9.70245458e-05   -4.32729000e-05    9.70254083e-05   -4.32728846e-05    9.70254285e-05   -4.32729155e-05    9.70254285e-05
6493     2.14380021e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.25389091e-05    1.00128038e-04   -4.24397779e-05    1.00128904e-04   -4.24397631e-05    1.00128924e-04   -4.24397930e-05    1.00128924e-04
6494     2.14392785e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.10207026e-05    1.06314133e-04   -4.08298473e-05    1.06315006e-04   -4.08298328e-05    1.06315027e-04   -4.08298617e-05    1.06315027e-04
6495     2.14404272e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.96995317e-05    1.11842648e-04   -3.94377034e-05    1.11843529e-04   -3.94376902e-05    1.11843549e-04   -3.94377170e-05    1.11843549e-04
6496     2.14415759e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.84246531e-05    1.17313630e-04   -3.80978194e-05    1.17314520e-04   -3.80978061e-05    1.17314541e-04   -3.80978324e-05    1.17314541e-04
6497     2.14427246e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.71885569e-05    1.22712986e-04   -3.68060243e-05    1.22713886e-04   -3.68060122e-05    1.22713907e-04   -3.68060367e-05    1.22713907e-04
6498     2.14438733e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.59940224e-05    1.28028039e-04   -3.55606074e-05    1.28028949e-04   -3.55605954e-05    1.28028970e-04   -3.55606193e-05    1.28028970e-04
6499     2.14461708e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.37140422e-05    1.38371461e-04   -3.31977638e-05    1.38372394e-04   -3.31977531e-05    1.38372416e-04   -3.31977746e-05    1.38372416e-04
6500     2.14480201e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.19834675e-05    1.46386166e-04   -3.14127347e-05    1.46387118e-04   -3.14127245e-05    1.46387140e-04   -3.14127449e-05    1.46387140e-04
6501     2.14498695e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -3.03398923e-05    1.54099611e-04   -2.97248298e-05    1.54100582e-04   -2.97248207e-05    1.54100604e-04   -2.97248392e-05    1.54100604e-04
6502     2.14517189e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.87779162e-05    1.61516673e-04   -2.81267398e-05    1.61517663e-04   -2.81267308e-05    1.61517686e-04   -2.81267486e-05    1.61517686e-04
6503     2.14535683e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.72959076e-05    1.68620369e-04   -2.66149686e-05    1.68621378e-04   -2.66149606e-05    1.68621402e-04   -2.66149768e-05    1.68621402e-04
6504     2.14554176e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.58873443e-05    1.75423172e-04   -2.51825178e-05    1.75424200e-04   -2.51825100e-05    1.75424224e-04   -2.51825255e-05    1.75424224e-04
6505     2.14556939e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.56837608e-05    1.76406111e-04   -2.49760715e-05    1.76407142e-04   -2.49760640e-05    1.76407165e-04   -2.49760791e-05    1.76407165e-04
6506     2.14559702e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.54828016e-05    1.77387208e-04   -2.47712840e-05    1.77388241e-04   -2.47712765e-05    1.77388264e-04   -2.47712915e-05    1.77388264e-04
6507     2.14565228e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.50815798e-05    1.79333728e-04   -2.43646407e-05    1.79334766e-04   -2.43646334e-05    1.79334790e-04   -2.43646481e-05    1.79334790e-04
6508     2.14576279e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.43001663e-05    1.83146834e-04   -2.35723458e-05    1.83147884e-04   -2.35723388e-05    1.83147908e-04   -2.35723528e-05    1.83147908e-04
6509     2.14587331e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.35418842e-05    1.86853881e-04   -2.28049694e-05    1.86854941e-04   -2.28049626e-05    1.86854965e-04   -2.28049762e-05    1.86854965e-04
6510     2.14609433e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.20950221e-05    1.93963899e-04   -2.13426481e-05    1.93964979e-04   -2.13426419e-05    1.93965004e-04   -2.13426543e-05    1.93965004e-04
6511     2.14631536e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.07357940e-05    2.00672537e-04   -1.99722980e-05    2.00673637e-04   -1.99722922e-05    2.00673662e-04   -1.99723037e-05    2.00673662e-04
6512     2.14650183e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.96584522e-05    2.06025561e-04   -1.88874626e-05    2.06026678e-04   -1.88874573e-05    2.06026703e-04   -1.88874680e-05    2.06026703e-04
6513     2.14666177e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.87785125e-05    2.10408005e-04   -1.80030601e-05    2.10409134e-04   -1.80030555e-05    2.10409160e-04   -1.80030651e-05    2.10409160e-04
6514     2.14682171e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.79486834e-05    2.14587655e-04   -1.71694240e-05    2.14588797e-04   -1.71694187e-05    2.14588823e-04   -1.71694288e-05    2.14588824e-04
6515     2.14698165e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.71811975e-05    2.18541231e-04   -1.63994550e-05    2.18542386e-04   -1.63994511e-05    2.18542413e-04   -1.63994595e-05    2.18542412e-04
6516     2.14714158e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.64267350e-05    2.22363401e-04   -1.56432208e-05    2.22364568e-04   -1.56432162e-05    2.22364594e-04   -1.56432250e-05    2.22364594e-04
6517     2.14727855e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.58223858e-05    2.25488774e-04   -1.50380826e-05    2.25489951e-04   -1.50380790e-05    2.25489977e-04   -1.50380866e-05    2.25489977e-04
6518     2.14739248e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.53290228e-05    2.28006750e-04   -1.45442494e-05    2.28007934e-04   -1.45442452e-05    2.28007961e-04   -1.45442532e-05    2.28007961e-04
6519     2.14750642e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.49118651e-05    2.30351944e-04   -1.41268217e-05    2.30353136e-04   -1.41268183e-05    2.30353163e-04   -1.41268253e-05    2.30353163e-04
6520     2.14762035e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.45207053e-05    2.32580542e-04   -1.37356288e-05    2.32581742e-04   -1.37356251e-05    2.32581769e-04   -1.37356323e-05    2.32581769e-04
6521     2.14773429e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.41590197e-05    2.34729306e-04   -1.33743659e-05    2.34730512e-04   -1.33743627e-05    2.34730540e-04   -1.33743692e-05    2.34730540e-04
6522     2.14796216e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.30299610e-05    2.39626472e-04   -1.22483481e-05    2.39627693e-04   -1.22483449e-05    2.39627721e-04   -1.22483512e-05    2.39627721e-04
6523     2.14819003e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.18492912e-05    2.44506729e-04   -1.10700158e-05    2.44507964e-04   -1.10700132e-05    2.44507992e-04   -1.10700185e-05    2.44507992e-04
6524     2.14839424e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.12308806e-05    2.47835338e-04   -1.04518349e-05    2.47836584e-04   -1.04518324e-05    2.47836613e-04   -1.04518374e-05    2.47836612e-04
6525     2.14857804e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.09003563e-05    2.50281237e-04   -1.01227583e-05    2.50282492e-04   -1.01227561e-05    2.50282520e-04   -1.01227606e-05    2.50282521e-04
6526     2.14876184e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -9.91842899e-06    2.53823006e-04   -9.14601305e-06    2.53824271e-04   -9.14601094e-06    2.53824300e-04   -9.14601513e-06    2.53824299e-04
6527     2.14894563e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.01221635e-05    2.55285242e-04   -9.34710515e-06    2.55286514e-04   -9.34710325e-06    2.55286543e-04   -9.34710709e-06    2.55286543e-04
6528     2.14912943e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -9.09444476e-06    2.58506221e-04   -8.32722050e-06    2.58507502e-04   -8.32721875e-06    2.58507532e-04   -8.32722223e-06    2.58507531e-04
6529     2.14931323e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -9.24885343e-06    2.60122033e-04   -8.47964734e-06    2.60123322e-04   -8.47964575e-06    2.60123351e-04   -8.47964893e-06    2.60123351e-04
6530     2.14949702e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -7.92678393e-06    2.63467060e-04   -7.16347362e-06    2.63468357e-04   -7.16347224e-06    2.63468387e-04   -7.16347501e-06    2.63468386e-04
6531     2.14968082e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.05135136e-05    2.61619207e-04   -9.75805716e-06    2.61620509e-04   -9.75805567e-06    2.61620539e-04   -9.75805864e-06    2.61620539e-04
6532     2.14986462e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -4.70874583e-06    2.70146828e-04   -3.93038230e-06    2.70148139e-04   -3.93038145e-06    2.70148169e-04   -3.93038318e-06    2.70148169e-04
6533     2.15004841e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.04292727e-05    2.98395316e-04    1.10849160e-05    2.98396646e-04    1.10849156e-05    2.98396676e-04    1.10849165e-05    2.98396676e-04
6534     2.15021383e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -9.14203501e-06    2.73712267e-04   -8.24757725e-06    2.73713588e-04   -8.24757676e-06    2.73713618e-04   -8.24757764e-06    2.73713618e-04
6535     2.15050000e-07    1.80000000e+00    0.00000000e+00    1.80000000e+00   -8.71382735e-06    2.64737860e-04   -8.13220029e-06    2.64739177e-04   -8.13219821e-06    2.64739209e-04   -8.13220177e-06    2.64739210e-04
6536     2.15053308e-07    1.68089983e+00    0.00000000e+00    1.80000000e+00   -7.13810540e-06    2.67421988e-04   -6.35731806e-06    2.67423308e-04   -6.35731732e-06    2.67423338e-04   -6.35731868e-06    2.67423338e-04
6537     2.15056617e-07    1.56179967e+00    0.00000000e+00    1.80000000e+00   -6.84847374e-06    2.68834003e-04   -6.06020126e-06    2.68835324e-04   -6.06020070e-06    2.68835354e-04   -6.06020178e-06    2.68835354e-04
6538     2.15063233e-07    1.32359934e+00    0.00000000e+00    1.80000000e+00   -6.98365095e-06    2.70352001e-04   -6.22180883e-06    2.70353325e-04   -6.22180823e-06    2.70353355e-04   -6.22180943e-06    2.70353355e-04
6539     2.15076467e-07    8.47198674e-01    0.00000000e+00    1.80000000e+00   -7.15558797e-06    2.71563306e-04   -6.40894969e-06    2.71564635e-04   -6.40894905e-06    2.71564665e-04   -6.40895033e-06    2.71564665e-04
6540     2.15100000e-07   -6.11732887e-13    0.00000000e+00    1.80000000e+00   -6.31754738e-06    2.74294231e-04   -5.56188738e-06    2.74295567e-04   -5.56188700e-06    2.74295597e-04   -5.56188776e-06    2.74295597e-04
6541     2.15102647e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -6.32903176e-06    2.74497838e-04   -5.57832226e-06    2.74499175e-04   -5.57832186e-06    2.74499205e-04   -5.57832265e-06    2.74499205e-04
6542     2.15105293e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -6.30486788e-06    2.74716259e-04   -5.55577140e-06    2.74717596e-04   -5.55577102e-06    2.74717627e-04   -5.55577178e-06    2.74717627e-04
6543     2.15107940e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -6.26957055e-06    2.74942442e-04   -5.52135582e-06    2.74943780e-04   -5.52135545e-06    2.74943811e-04   -5.52135619e-06    2.74943811e-04
6544     2.15113233e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -6.16943868e-06    2.75419621e-04   -5.42216956e-06    2.75420961e-04   -5.42216922e-06    2.75420991e-04   -5.42216989e-06    2.75420991e-04
6545     2.15123820e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -5.96634661e-06    2.76365921e-04   -5.22087544e-06    2.76367264e-04   -5.22087519e-06    2.76367295e-04   -5.22087567e-06    2.76367294e-04
6546     2.15144993e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -5.59614982e-06    2.78133456e-04   -4.85418577e-06    2.78134805e-04   -4.85418557e-06    2.78134835e-04   -4.85418594e-06    2.78134835e-04
6547     2.15166167e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -5.26168408e-06    2.79763487e-04   -4.52310649e-06    2.79764841e-04   -4.52310650e-06    2.79764872e-04   -4.52310651e-06    2.79764872e-04
6548     2.15187340e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -4.95646698e-06    2.81273452e-04   -4.22112316e-06    2.81274811e-04   -4.22112319e-06    2.81274842e-04   -4.22112308e-06    2.81274842e-04
6549     2.15205942e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -4.70722418e-06    2.82515177e-04   -3.97466584e-06    2.82516540e-04   -3.97466605e-06    2.82516571e-04   -3.97466565e-06    2.82516571e-04
6550     2.15222685e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -4.49734949e-06    2.83569425e-04   -3.76719452e-06    2.83570791e-04   -3.76719474e-06    2.83570822e-04   -3.76719426e-06    2.83570822e-04
6551     2.15239427e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -4.29534716e-06    2.84573293e-04   -3.56756214e-06    2.84574663e-04   -3.56756250e-06    2.84574694e-04   -3.56756180e-06    2.84574694e-04
6552     2.15256169e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -4.10670410e-06    2.85524957e-04   -3.38120701e-06    2.85526330e-04   -3.38120739e-06    2.85526361e-04   -3.38120660e-06    2.85526361e-04
6553     2.15289653e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -3.75113559e-06    2.87293963e-04   -3.03006869e-06    2.87295342e-04   -3.03006926e-06    2.87295373e-04   -3.03006813e-06    2.87295373e-04
6554     2.15323137e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -3.42322704e-06    2.88901658e-04   -2.70635409e-06    2.88903042e-04   -2.70635476e-06    2.88903073e-04   -2.70635340e-06    2.88903073e-04
6555     2.15356621e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -3.11919960e-06    2.90365108e-04   -2.40630835e-06    2.90366497e-04   -2.40630919e-06    2.90366528e-04   -2.40630753e-06    2.90366528e-04
6556     2.15390106e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -2.83040006e-06    2.91702091e-04   -2.12127293e-06    2.91703484e-04   -2.12127385e-06    2.91703515e-04   -2.12127198e-06    2.91703515e-04
6557     2.15423590e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -2.55266547e-06    2.92926166e-04   -1.85096970e-06    2.92927563e-04   -1.85097077e-06    2.92927594e-04   -1.85096863e-06    2.92927594e-04
6558     2.15457074e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -2.27994291e-06    2.94052968e-04   -1.58475242e-06    2.94054369e-04   -1.58475357e-06    2.94054401e-04   -1.58475124e-06    2.94054401e-04
6559     2.15490558e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -2.01683031e-06    2.95093733e-04   -1.32173828e-06    2.95095136e-04   -1.32173957e-06    2.95095168e-04   -1.32173700e-06    2.95095168e-04
6560     2.15520313e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.76968958e-06    2.95965092e-04   -1.07985113e-06    2.95966498e-04   -1.07985239e-06    2.95966530e-04   -1.07984985e-06    2.95966530e-04
6561     2.15550068e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.51829769e-06    2.96806982e-04   -8.20736835e-07    2.96808390e-04   -8.20738374e-07    2.96808422e-04   -8.20735302e-07    2.96808422e-04
6562     2.15579823e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.24383075e-06    2.97609634e-04   -5.54475868e-07    2.97611044e-04   -5.54477318e-07    2.97611075e-04   -5.54474383e-07    2.97611075e-04
6563     2.15639334e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00   -6.22550250e-07    2.99117930e-04    6.96637870e-08    2.99119343e-04    6.96619468e-08    2.99119374e-04    6.96656167e-08    2.99119374e-04
6564     2.15698844e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.92180385e-07    3.00668603e-04    8.75214537e-07    3.00670016e-04    8.75212648e-07    3.00670048e-04    8.75216463e-07    3.00670048e-04
6565     2.15758354e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.29421573e-06    3.02346320e-04    1.97094092e-06    3.02347732e-04    1.97093939e-06    3.02347764e-04    1.97094245e-06    3.02347764e-04
6566     2.15817864e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.64096169e-06    3.03951359e-04    3.30201548e-06    3.03952766e-04    3.30201277e-06    3.03952798e-04    3.30201822e-06    3.03952798e-04
6567     2.15877375e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00    4.42417120e-06    3.05732007e-04    5.10310299e-06    3.05733409e-04    5.10310071e-06    3.05733440e-04    5.10310528e-06    3.05733440e-04
6568     2.15885655e-07    0.00000000e+00    0.00000000e+00    1.80000000e+00    4.85153719e-06    3.06230231e-04    5.52327380e-06    3.06231631e-04    5.52327139e-06    3.06231662e-04    5.52327622e-06    3.06231662e-04
