Index       TIME             V(CLK0)           V(CSB0)           V(WEB0)         V(DOUT0_0)        V(DOUT0_1)        V(DOUT0_2)        V(DOUT0_3)    
2647     8.47487776e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.02265557e-04    2.42539190e-04    2.42539190e-04    2.42539190e-04
2648     8.47533810e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.04291514e-04    2.43518324e-04    2.43518324e-04    2.43518324e-04
2649     8.47625877e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.08323865e-04    2.45513337e-04    2.45513337e-04    2.45513337e-04
2650     8.47810011e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.15370281e-04    2.48724521e-04    2.48724521e-04    2.48724521e-04
2651     8.47975732e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.21348531e-04    2.51423482e-04    2.51423482e-04    2.51423482e-04
2652     8.48141453e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.26895648e-04    2.53819634e-04    2.53819634e-04    2.53819634e-04
2653     8.48307174e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.32946288e-04    2.56778008e-04    2.56778008e-04    2.56778008e-04
2654     8.48472894e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.37153703e-04    2.58172131e-04    2.58172131e-04    2.58172131e-04
2655     8.48638615e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.42968540e-04    2.61100133e-04    2.61100133e-04    2.61100133e-04
2656     8.48804336e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.47089114e-04    2.62555405e-04    2.62555405e-04    2.62555405e-04
2657     8.48970057e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.52808322e-04    2.65633138e-04    2.65633138e-04    2.65633138e-04
2658     8.49135778e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.55072688e-04    2.65435794e-04    2.65435794e-04    2.65435794e-04
2659     8.49301498e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.55083245e-04    2.63187432e-04    2.63187432e-04    2.63187432e-04
2660     8.49467219e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.88752283e-04    2.93506788e-04    2.93506788e-04    2.93506788e-04
2661     8.49632940e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.90189741e-04    2.92707593e-04    2.92707593e-04    2.92707593e-04
2662     8.49798661e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.63763091e-04    2.68456222e-04    2.68456222e-04    2.68456222e-04
2663     8.49964382e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.68683106e-04    2.72186504e-04    2.72186504e-04    2.72186504e-04
2664     8.50295823e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.73288304e-04    2.74066330e-04    2.74066327e-04    2.74066326e-04
2665     8.50500000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.79300847e-04    2.76972569e-04    2.76972572e-04    2.76972572e-04
2666     8.50533144e-08    1.68068103e+00    0.00000000e+00    1.80000000e+00    8.80016129e-04    2.77449576e-04    2.77449577e-04    2.77449577e-04
2667     8.50566288e-08    1.56136207e+00    0.00000000e+00    1.80000000e+00    8.80562161e-04    2.77672098e-04    2.77672099e-04    2.77672099e-04
2668     8.50632577e-08    1.32272414e+00    0.00000000e+00    1.80000000e+00    8.81719672e-04    2.78135779e-04    2.78135779e-04    2.78135779e-04
2669     8.50765153e-08    8.45448275e-01    0.00000000e+00    1.80000000e+00    8.84321330e-04    2.79320471e-04    2.79320471e-04    2.79320471e-04
2670     8.51000000e-08   -1.35003120e-13    0.00000000e+00    1.80000000e+00    8.88647259e-04    2.81304188e-04    2.81304188e-04    2.81304188e-04
2671     8.51026515e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.89096749e-04    2.81501376e-04    2.81501376e-04    2.81501376e-04
2672     8.51053031e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.89550471e-04    2.81705674e-04    2.81705674e-04    2.81705674e-04
2673     8.51079546e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.90004131e-04    2.81910988e-04    2.81910988e-04    2.81910988e-04
2674     8.51132577e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.90901311e-04    2.82317989e-04    2.82317989e-04    2.82317989e-04
2675     8.51238638e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.92645639e-04    2.83107320e-04    2.83107320e-04    2.83107320e-04
2676     8.51450761e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.95954454e-04    2.84603043e-04    2.84603043e-04    2.84603043e-04
2677     8.51662883e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.99039384e-04    2.85997010e-04    2.85997010e-04    2.85997010e-04
2678     8.51875006e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.01920306e-04    2.87301070e-04    2.87301069e-04    2.87301069e-04
2679     8.52060980e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.04290447e-04    2.88377047e-04    2.88377047e-04    2.88377047e-04
2680     8.52228356e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.06305831e-04    2.89294759e-04    2.89294758e-04    2.89294758e-04
2681     8.52395732e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.08219526e-04    2.90171351e-04    2.90171351e-04    2.90171351e-04
2682     8.52563109e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.10031355e-04    2.91004430e-04    2.91004430e-04    2.91004430e-04
2683     8.52897861e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.13376633e-04    2.92557393e-04    2.92557393e-04    2.92557393e-04
2684     8.53232614e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.16376610e-04    2.93974497e-04    2.93974497e-04    2.93974497e-04
2685     8.53567367e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.19058289e-04    2.95269877e-04    2.95269877e-04    2.95269877e-04
2686     8.53902120e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.21446813e-04    2.96459250e-04    2.96459250e-04    2.96459250e-04
2687     8.54236872e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.23561588e-04    2.97555117e-04    2.97555117e-04    2.97555117e-04
2688     8.54571625e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.25467767e-04    2.98571373e-04    2.98571373e-04    2.98571373e-04
2689     8.54906378e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.27036869e-04    2.99528760e-04    2.99528760e-04    2.99528760e-04
2690     8.55204105e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.28311812e-04    3.00377554e-04    3.00377554e-04    3.00377554e-04
2691     8.55501833e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.29350307e-04    3.01125026e-04    3.01125026e-04    3.01125026e-04
2692     8.55799560e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.30268931e-04    3.01924329e-04    3.01924329e-04    3.01924329e-04
2693     8.56395015e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.31476878e-04    3.03434882e-04    3.03434882e-04    3.03434882e-04
2694     8.56990470e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.31914068e-04    3.05079749e-04    3.05079749e-04    3.05079749e-04
2695     8.57585924e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.31211969e-04    3.06734342e-04    3.06734342e-04    3.06734342e-04
2696     8.58181379e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.28455353e-04    3.07757022e-04    3.07757022e-04    3.07757022e-04
2697     8.58776834e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.23249728e-04    3.07711981e-04    3.07711981e-04    3.07711981e-04
2698     8.58860436e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.22665546e-04    3.07947819e-04    3.07947819e-04    3.07947819e-04
2699     8.58944038e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.20217409e-04    3.06492193e-04    3.06492193e-04    3.06492193e-04
2700     8.59111243e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.13910038e-04    3.02225974e-04    3.02225975e-04    3.02225975e-04
2701     8.59278447e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.10117770e-04    2.99867462e-04    2.99867462e-04    2.99867462e-04
2702     8.59445651e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.11748083e-04    3.02235788e-04    3.02235788e-04    3.02235788e-04
2703     8.59612856e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.07826474e-04    2.99720420e-04    2.99720420e-04    2.99720420e-04
2704     8.59780060e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.06168920e-04    2.99293758e-04    2.99293758e-04    2.99293758e-04
2705     8.59947265e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.02737098e-04    2.97014533e-04    2.97014533e-04    2.97014533e-04
2706     8.60114469e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.00570013e-04    2.95874012e-04    2.95874012e-04    2.95874012e-04
2707     8.60448878e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.95854318e-04    2.92582836e-04    2.92582836e-04    2.92582836e-04
2708     8.60783287e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.93123556e-04    2.90593509e-04    2.90593509e-04    2.90593509e-04
2709     8.61452104e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.90767870e-04    2.87796050e-04    2.87796050e-04    2.87796050e-04
2710     8.62789739e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.96925971e-04    2.88629535e-04    2.88629535e-04    2.88629535e-04
2711     8.64127374e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    9.08752913e-04    2.93374433e-04    2.93374433e-04    2.93374433e-04
